date,idx
2022-06-17,192.89
2022-06-20,186.37
2022-06-21,191.09
2022-06-22,185.54
2022-06-23,185.54
2022-06-24,187.01
2022-06-27,191.35
2022-06-28,187.91
2022-06-29,187.67
2022-06-30,181.09
2022-07-01,173.03
2022-07-04,170.88
2022-07-05,173.18
2022-07-06,167.78
2022-07-07,171.82
2022-07-08,174.67
2022-07-11,174.06
2022-07-12,169.09
2022-07-13,171.03
2022-07-14,174.03
2022-07-15,175.73
2022-07-18,178.75
2022-07-19,178.37
2022-07-20,180.22
2022-07-21,183.58
2022-07-22,183.43
2022-07-25,182.96
2022-07-26,180.45
2022-07-27,182.07
2022-07-28,181.66
2022-07-29,183.58
2022-08-01,182.75
2022-08-02,179.3
2022-08-03,178.17
2022-08-04,178.18
2022-08-05,182.37
2022-08-08,182.95
2022-08-09,183.52
2022-08-10,182.12
2022-08-11,184.49
2022-08-12,186.55
2022-08-15,189.91
2022-08-16,190.4
2022-08-17,191.32
2022-08-18,193.57
2022-08-19,195.07
2022-08-22,193.92
2022-08-23,193.96
2022-08-24,194.79
2022-08-25,197.49
2022-08-26,198.53
2022-08-29,195.05
2022-08-30,197.69
2022-08-31,199.37
2022-09-01,196.53
2022-09-02,196.69
2022-09-05,193.73
2022-09-06,190.81
2022-09-07,188.93
2022-09-08,192.97
2022-09-12,194.82
2022-09-13,195.25
2022-09-14,195.06
2022-09-15,193.89
2022-09-16,191.48
2022-09-19,188.83
2022-09-20,190.04
2022-09-21,188.31
2022-09-22,188.76
2022-09-23,184.74
2022-09-26,176.87
2022-09-27,177.95
2022-09-28,169.6
2022-09-29,171.95
2022-09-30,173.42
2022-10-03,172.4
2022-10-04,176.9
2022-10-05,177.48
2022-10-06,178.19
2022-10-07,176.71
2022-10-11,168.44
2022-10-12,168.99
2022-10-13,162.63
2022-10-14,167.45
2022-10-17,166.54
2022-10-18,167.32
2022-10-19,165.85
2022-10-20,164.52
2022-10-21,161.62
2022-10-24,162.37
2022-10-25,159.26
2022-10-26,159.28
2022-10-27,163.98
2022-10-28,162.24
2022-10-31,164.38
2022-11-01,166.82
2022-11-02,168.93
2022-11-03,170.3
2022-11-04,171.66
2022-11-07,172.95
2022-11-08,172.75
2022-11-09,175.3
2022-11-10,175.09
2022-11-11,179.04
2022-11-14,180.45
2022-11-15,181.66
2022-11-16,183.31
2022-11-17,185.11
2022-11-18,183.85
2022-11-21,183.37
2022-11-22,182.83
2022-11-23,184.35
2022-11-24,186.54
2022-11-25,184.34
2022-11-28,185.39
2022-11-29,184.93
2022-11-30,187.37
2022-12-01,190.33
2022-12-02,191.88
2022-12-05,192.98
2022-12-06,190.04
2022-12-07,187.27
2022-12-08,187.85
2022-12-09,188.14
2022-12-12,187.43
2022-12-13,186.29
2022-12-14,189.41
2022-12-15,189.3
2022-12-16,186.56
2022-12-19,186.55
2022-12-20,180.92
2022-12-21,181.51
2022-12-22,183.54
2022-12-23,182.84
2022-12-26,182.55
2022-12-27,183.45
2022-12-28,180.13
2022-12-29,180.52
2022-12-30,180.34
2023-01-03,182.53
2023-01-04,183.47
2023-01-05,183.76
2023-01-06,185.74
2023-01-09,188.26
2023-01-10,188.05
2023-01-11,188.52
2023-01-12,186.85
2023-01-13,186.22
2023-01-16,187.82
2023-01-17,188.5
2023-01-30,193.23
2023-01-31,194.79
2023-02-01,196.54
2023-02-02,199.83
2023-02-03,200.16
2023-02-06,198.92
2023-02-07,200.81
2023-02-08,202.69
2023-02-09,202.34
2023-02-10,200.42
2023-02-13,199.47
2023-02-14,200.0
2023-02-15,199.01
2023-02-16,202.12
2023-02-17,202.6
2023-02-20,203.94
2023-02-21,205.57
2023-02-22,203.24
2023-02-23,206.8
2023-02-24,205.87
2023-03-01,206.99
2023-03-02,207.44
2023-03-03,208.02
2023-03-06,210.79
2023-03-07,211.14
2023-03-08,211.83
2023-03-09,211.83
2023-03-10,206.72
2023-03-13,205.38
2023-03-14,203.61
2023-03-15,205.07
2023-03-16,203.04
2023-03-17,206.45
2023-03-20,207.66
2023-03-21,208.19
2023-03-22,211.33
2023-03-23,212.54
2023-03-24,213.6
2023-03-27,213.91
2023-03-28,210.93
2023-03-29,210.3
2023-03-30,212.15
2023-03-31,212.65
2023-04-06,212.19
2023-04-07,213.02
2023-04-10,214.29
2023-04-11,215.71
2023-04-12,216.61
2023-04-13,215.62
2023-04-14,216.33
2023-04-17,218.04
2023-04-18,216.96
2023-04-19,217.15
2023-04-20,212.97
2023-04-21,208.29
2023-04-24,209.94
2023-04-25,204.77
2023-04-26,204.91
2023-04-27,205.95
2023-04-28,209.33
2023-05-02,212.39
2023-05-03,211.3
2023-05-04,212.42
2023-05-05,213.05
2023-05-08,213.06
2023-05-09,210.08
2023-05-10,210.13
2023-05-11,205.69
2023-05-12,206.89
2023-05-15,204.87
2023-05-16,206.95
2023-05-17,209.4
2023-05-18,210.06
2023-05-19,209.5
2023-05-22,211.29
2023-05-23,213.24
2023-05-24,212.6
2023-05-25,212.28
2023-05-26,212.73
2023-05-29,215.98
2023-05-30,215.11
2023-05-31,215.97
2023-06-01,216.72
2023-06-02,218.16
2023-06-05,220.09
2023-06-06,219.29
2023-06-07,222.14
2023-06-08,219.74
2023-06-09,222.32
2023-06-12,221.13
2023-06-13,224.07
2023-06-14,223.39
2023-06-15,224.16
2023-06-16,223.81
2023-06-19,223.99
2023-06-20,223.49
2023-06-21,222.73
2023-06-26,220.77
2023-06-27,219.73
2023-06-28,220.64
2023-06-29,222.57
2023-06-30,223.94
2023-07-03,225.67
2023-07-04,226.15
2023-07-05,226.32
2023-07-06,224.67
2023-07-07,221.82
2023-07-10,220.85
2023-07-11,221.91
2023-07-12,221.14
2023-07-13,220.71
2023-07-14,224.38
2023-07-17,225.15
2023-07-18,223.17
2023-07-19,222.86
2023-07-20,224.48
2023-07-21,223.16
2023-07-24,221.53
2023-07-25,222.88
2023-07-26,219.58
2023-07-27,221.81
