date,idx
2017-05-16,16539.59
2017-05-17,16510.22
2017-05-18,16437.31
2017-05-19,16401.31
2017-05-22,16483.15
2017-05-23,16500.61
2017-05-24,16560.91
2017-05-25,16666.55
2017-05-26,16655.76
2017-05-31,16554.82
2017-06-01,16631.87
2017-06-02,16739.82
2017-06-03,16749.09
2017-06-05,16863.28
2017-06-06,16830.16
2017-06-07,16836.46
2017-06-08,16862.48
2017-06-09,16819.41
2017-06-12,16671.51
2017-06-13,16702.37
2017-06-14,16611.94
2017-06-15,16638.78
2017-06-16,16751.66
2017-06-19,16906.48
2017-06-20,17031.37
2017-06-21,17073.07
2017-06-22,17158.41
2017-06-23,17124.43
2017-06-26,17454.88
2017-06-27,17452.0
2017-06-28,17283.64
2017-06-29,17338.95
2017-06-30,17298.15
2017-07-03,17367.39
2017-07-04,17263.54
2017-07-05,17366.05
2017-07-06,17340.92
2017-07-07,17226.18
2017-07-10,17217.58
2017-07-11,17448.2
2017-07-12,17484.98
2017-07-13,17608.71
2017-07-14,17587.16
2017-07-17,17625.14
2017-07-18,17693.8
2017-07-19,17740.87
2017-07-20,17739.83
2017-07-21,17657.97
2017-07-24,17703.44
2017-07-25,17719.59
2017-07-26,17658.57
2017-07-27,17824.51
2017-07-28,17681.59
2017-07-31,17697.54
2017-08-01,17728.87
2017-08-02,17879.09
2017-08-03,17808.61
2017-08-04,17880.21
2017-08-07,18004.62
2017-08-08,17997.7
2017-08-09,17843.32
2017-08-10,17621.56
2017-08-11,17624.02
2017-08-14,17447.74
2017-08-15,17595.91
2017-08-16,17571.29
2017-08-17,17718.01
2017-08-18,17636.62
2017-08-21,17647.76
2017-08-22,17763.22
2017-08-23,17792.79
2017-08-24,17938.65
2017-08-25,17986.53
2017-08-28,18007.85
2017-08-29,17962.06
2017-08-30,18090.01
2017-08-31,18119.11
2017-09-01,18134.59
2017-09-04,18091.93
2017-09-05,18174.45
2017-09-06,18054.98
2017-09-07,18040.62
2017-09-08,18162.91
2017-09-11,18102.33
2017-09-12,18167.72
2017-09-13,18035.11
2017-09-14,18076.66
2017-09-15,18122.64
2017-09-18,18212.52
2017-09-19,18117.56
2017-09-20,18019.98
2017-09-21,18121.68
2017-09-22,17901.33
2017-09-25,17706.39
2017-09-26,17571.28
2017-09-27,17690.97
2017-09-28,17639.43
2017-09-29,17696.83
2017-09-30,17789.34
2017-10-02,17928.48
2017-10-03,17935.65
2017-10-05,18019.46
2017-10-06,18044.49
2017-10-11,18230.16
2017-10-12,18351.55
2017-10-13,18373.21
2017-10-16,18459.08
2017-10-17,18371.6
2017-10-18,18366.68
2017-10-19,18435.26
2017-10-20,18381.43
2017-10-23,18392.28
2017-10-24,18406.96
2017-10-25,18418.61
2017-10-26,18391.51
2017-10-27,18347.57
2017-10-30,18429.39
2017-10-31,18492.76
2017-11-01,18514.29
2017-11-02,18483.74
2017-11-03,18504.74
2017-11-06,18479.77
2017-11-07,18572.65
2017-11-08,18536.07
2017-11-09,18406.34
2017-11-10,18388.19
2017-11-13,18304.66
2017-11-14,18310.24
2017-11-15,18213.39
2017-11-16,18203.77
2017-11-17,18335.01
2017-11-20,18271.46
2017-11-21,18467.96
2017-11-22,18542.24
2017-11-23,18597.16
2017-11-24,18596.34
2017-11-27,18419.6
2017-11-28,18344.46
2017-11-29,18355.54
2017-11-30,18093.23
2017-12-01,18161.64
2017-12-04,18248.57
2017-12-05,18104.22
2017-12-06,17807.92
2017-12-07,17742.55
2017-12-08,17815.99
2017-12-11,17943.57
2017-12-12,17892.5
2017-12-13,17939.47
2017-12-14,18055.1
2017-12-15,17975.3
2017-12-18,18001.14
2017-12-19,17934.02
2017-12-20,17997.71
2017-12-21,17971.08
2017-12-22,18053.82
2017-12-25,18028.5
2017-12-26,17856.19
2017-12-27,17967.13
2017-12-28,18105.87
2017-12-29,18234.75
2018-01-02,18351.03
2018-01-03,18506.67
2018-01-04,18587.3
2018-01-05,18640.7
2018-01-08,18702.3
2018-01-09,18700.83
2018-01-10,18557.24
2018-01-11,18521.21
2018-01-12,18647.82
2018-01-15,18771.78
2018-01-16,18822.84
2018-01-17,18854.87
2018-01-18,18969.26
2018-01-19,19105.09
2018-01-22,19243.21
2018-01-23,19280.3
2018-01-24,19107.34
2018-01-25,19130.97
2018-01-26,19098.67
2018-01-29,19226.67
2018-01-30,18978.19
2018-01-31,19024.46
2018-02-01,19121.21
2018-02-02,19062.91
2018-02-05,18754.55
2018-02-06,17825.49
2018-02-07,18078.29
2018-02-08,18038.84
2018-02-09,17770.24
2018-02-12,17854.78
2018-02-21,18357.38
2018-02-22,18268.19
2018-02-23,18494.63
2018-02-26,18566.86
2018-02-27,18530.49
2018-03-01,18479.63
2018-03-02,18329.51
2018-03-05,18234.8
2018-03-06,18477.15
2018-03-07,18410.3
2018-03-08,18543.8
2018-03-09,18615.03
2018-03-12,18850.23
2018-03-13,19010.49
2018-03-14,18913.13
2018-03-15,18878.25
2018-03-16,18894.1
2018-03-19,18927.0
2018-03-20,18865.21
2018-03-21,18865.6
2018-03-22,18856.65
2018-03-23,18543.95
2018-03-26,18572.59
2018-03-27,18824.0
2018-03-28,18616.48
2018-03-29,18582.66
2018-03-30,18685.97
2018-03-31,18708.7
2018-04-02,18655.21
2018-04-03,18540.87
2018-04-09,18664.23
2018-04-10,18721.88
2018-04-11,18802.14
2018-04-12,18770.03
2018-04-13,18787.35
2018-04-16,18768.77
2018-04-17,18521.88
2018-04-18,18586.02
2018-04-19,18797.34
2018-04-20,18468.64
2018-04-23,18327.73
2018-04-24,18126.19
2018-04-25,18092.73
2018-04-26,17970.41
2018-04-27,18081.52
2018-04-30,18260.48
2018-05-02,18193.54
2018-05-03,18014.28
2018-05-04,18040.3
2018-05-07,18169.72
2018-05-08,18317.87
2018-05-09,18338.52
2018-05-10,18435.94
2018-05-11,18605.16
2018-05-14,18765.2
2018-05-15,18632.15
2018-05-16,18671.28
2018-05-17,18562.03
2018-05-18,18556.95
2018-05-21,18789.19
2018-05-22,18742.14
2018-05-23,18652.1
2018-05-24,18739.05
2018-05-25,18748.25
2018-05-28,18826.15
2018-05-29,18785.63
2018-05-30,18540.71
2018-05-31,18632.87
2018-06-01,18760.39
2018-06-04,19035.91
2018-06-05,19020.82
2018-06-06,19195.12
2018-06-07,19281.07
2018-06-08,19117.71
2018-06-11,19105.39
2018-06-12,19098.15
2018-06-13,19146.88
2018-06-14,18874.83
2018-06-15,19003.56
2018-06-19,18690.5
2018-06-20,18730.93
2018-06-21,18758.61
2018-06-22,18687.13
2018-06-25,18612.93
2018-06-26,18569.28
2018-06-27,18499.01
2018-06-28,18427.69
2018-06-29,18744.53
2018-07-02,18654.33
2018-07-03,18556.03
2018-07-04,18612.95
2018-07-05,18453.79
2018-07-06,18453.63
2018-07-09,18681.78
2018-07-10,18788.69
2018-07-11,18685.73
2018-07-12,18823.22
2018-07-13,19055.59
2018-07-16,18978.76
2018-07-17,18922.8
2018-07-18,19043.68
2018-07-19,19038.74
2018-07-20,19211.06
2018-07-23,19266.21
2018-07-24,19354.95
2018-07-25,19335.32
2018-07-26,19436.93
2018-07-27,19554.47
2018-07-30,19497.77
2018-07-31,19552.69
2018-08-01,19645.48
2018-08-02,19370.81
2018-08-03,19520.38
2018-08-06,19542.06
2018-08-07,19470.59
2018-08-08,19636.72
2018-08-09,19569.52
2018-08-10,19510.42
2018-08-13,19093.8
2018-08-14,19232.48
2018-08-15,19045.41
2018-08-16,18997.39
2018-08-17,19011.58
2018-08-20,19026.21
2018-08-21,19203.1
2018-08-22,19233.18
2018-08-23,19341.04
2018-08-24,19249.4
2018-08-27,19417.98
2018-08-28,19575.62
2018-08-29,19773.5
2018-08-30,19769.4
2018-08-31,19716.61
2018-09-03,19539.04
2018-09-04,19643.45
2018-09-05,19598.41
2018-09-06,19476.35
2018-09-07,19340.95
2018-09-10,19124.87
2018-09-11,19172.67
2018-09-12,19120.02
2018-09-13,19128.42
2018-09-14,19379.69
2018-09-17,19309.26
2018-09-18,19192.93
2018-09-19,19366.08
2018-09-20,19322.28
2018-09-21,19573.87
2018-09-25,19585.36
2018-09-26,19577.05
2018-09-27,19684.36
2018-09-28,19634.67
2018-10-01,19715.77
2018-10-02,19479.99
2018-10-03,19380.64
2018-10-04,19121.92
2018-10-05,18761.93
2018-10-08,18652.78
2018-10-09,18672.22
2018-10-11,17493.53
2018-10-12,17921.15
2018-10-15,17663.03
2018-10-16,17805.89
2018-10-17,17802.39
2018-10-18,17757.08
2018-10-19,17695.59
2018-10-22,17793.76
2018-10-23,17438.61
2018-10-24,17410.4
2018-10-25,16984.75
2018-10-26,16928.54
2018-10-29,16976.96
2018-10-30,16994.43
2018-10-31,17486.87
2018-11-01,17562.88
2018-11-02,17673.23
2018-11-05,17643.29
2018-11-06,17527.59
2018-11-07,17676.68
2018-11-08,17742.62
2018-11-09,17536.92
